category id, category name, TP, FP, FN, precision, recall, F1
66, neural networks , 0, 0, 1, 0.0, 0.0, 0.0
67, statistics , 0, 0, 13, 0.0, 0.0, 0.0
68, algorithms , 0, 0, 8, 0.0, 0.0, 0.0
69, r , 0, 2, 2, 0.0, 0.0, 0.0
70, folding , 0, 0, 3, 0.0, 0.0, 0.0
71, coevolution , 0, 0, 1, 0.0, 0.0, 0.0
72, contact map , 0, 0, 1, 0.0, 0.0, 0.0
73, active site , 0, 0, 1, 0.0, 0.0, 0.0
74, function prediction , 0, 1, 1, 0.0, 0.0, 0.0
75, theory , 0, 0, 3, 0.0, 0.0, 0.0
76, systems biology , 0, 1, 22, 0.0, 0.0, 0.0
77, gene networks , 0, 0, 4, 0.0, 0.0, 0.0
78, modeling , 0, 0, 8, 0.0, 0.0, 0.0
79, network motifs , 0, 0, 5, 0.0, 0.0, 0.0
80, infant , 0, 0, 3, 0.0, 0.0, 0.0
81, false belief , 1, 0, 0, 1.0, 1.0, 1.0
82, belief , 1, 0, 1, 1.0, 0.5, 0.6666666666666666
83, psychology , 0, 0, 2, 0.0, 0.0, 0.0
84, theory of mind , 0, 1, 2, 0.0, 0.0, 0.0
85, cognition , 0, 0, 6, 0.0, 0.0, 0.0
86, primate , 0, 0, 2, 0.0, 0.0, 0.0
87, rationality , 0, 0, 2, 0.0, 0.0, 0.0
88, word , 0, 0, 1, 0.0, 0.0, 0.0
89, language evolution , 0, 2, 4, 0.0, 0.0, 0.0
90, word frequency , 0, 2, 1, 0.0, 0.0, 0.0
91, language , 0, 0, 8, 0.0, 0.0, 0.0
92, linguistics , 0, 0, 5, 0.0, 0.0, 0.0
93, development , 0, 0, 5, 0.0, 0.0, 0.0
94, brain , 0, 1, 7, 0.0, 0.0, 0.0
95, language acquisition , 0, 0, 4, 0.0, 0.0, 0.0
96, learning , 0, 0, 15, 0.0, 0.0, 0.0
97, artificial grammar , 0, 0, 1, 0.0, 0.0, 0.0
98, child , 0, 1, 1, 0.0, 0.0, 0.0
99, computational linguistics , 0, 0, 1, 0.0, 0.0, 0.0
100, machine learning , 0, 0, 4, 0.0, 0.0, 0.0
101, grammar , 0, 0, 2, 0.0, 0.0, 0.0
102, imitation , 0, 0, 2, 0.0, 0.0, 0.0
103, tms , 1, 0, 0, 1.0, 1.0, 1.0
104, action , 0, 0, 2, 0.0, 0.0, 0.0
105, mirror neuron , 0, 0, 1, 0.0, 0.0, 0.0
106, bayesian , 0, 0, 7, 0.0, 0.0, 0.0
107, reasoning , 0, 0, 2, 0.0, 0.0, 0.0
108, causality , 0, 0, 1, 0.0, 0.0, 0.0
109, rat , 0, 0, 6, 0.0, 0.0, 0.0
110, recursion , 0, 0, 2, 0.0, 0.0, 0.0
111, songbird , 0, 0, 1, 0.0, 0.0, 0.0
112, syntax , 1, 0, 1, 1.0, 0.5, 0.6666666666666666
113, commentary , 0, 0, 1, 0.0, 0.0, 0.0
114, bird , 0, 0, 2, 0.0, 0.0, 0.0
115, number , 0, 0, 1, 0.0, 0.0, 0.0
116, sapir whorf hypothesis , 0, 0, 1, 0.0, 0.0, 0.0
117, tool , 0, 0, 2, 0.0, 0.0, 0.0
118, apes , 0, 0, 1, 0.0, 0.0, 0.0
119, scrub jay , 0, 0, 1, 0.0, 0.0, 0.0
120, connectionist , 0, 0, 1, 0.0, 0.0, 0.0
121, genomics , 0, 0, 22, 0.0, 0.0, 0.0
122, metabolic networks , 0, 2, 1, 0.0, 0.0, 0.0
123, bioinformatics , 0, 0, 30, 0.0, 0.0, 0.0
124, proteomics , 0, 1, 3, 0.0, 0.0, 0.0
125, data integration , 0, 0, 2, 0.0, 0.0, 0.0
126, reverse engineering , 0, 0, 1, 0.0, 0.0, 0.0
127, cannotea , 0, 0, 1, 0.0, 0.0, 0.0
128, metadata , 0, 0, 1, 0.0, 0.0, 0.0
129, tagging , 0, 0, 3, 0.0, 0.0, 0.0
130, social informatics , 0, 0, 1, 0.0, 0.0, 0.0
131, folksonomies , 0, 0, 2, 0.0, 0.0, 0.0
132, bookmarking , 1, 0, 0, 1.0, 1.0, 1.0
133, regulatory , 0, 0, 8, 0.0, 0.0, 0.0
134, motif , 0, 0, 6, 0.0, 0.0, 0.0
135, expression , 0, 0, 29, 0.0, 0.0, 0.0
136, mammalian , 0, 1, 1, 0.0, 0.0, 0.0
137, transcription , 0, 0, 25, 0.0, 0.0, 0.0
138, interactome , 0, 0, 2, 0.0, 0.0, 0.0
139, proteome , 0, 0, 3, 0.0, 0.0, 0.0
140, network , 0, 1, 45, 0.0, 0.0, 0.0
141, vertebrates , 0, 0, 4, 0.0, 0.0, 0.0
142, primates , 0, 0, 4, 0.0, 0.0, 0.0
143, data mining , 0, 0, 5, 0.0, 0.0, 0.0
144, proteins , 0, 1, 9, 0.0, 0.0, 0.0
145, humans , 0, 0, 4, 0.0, 0.0, 0.0
146, phylogenomics , 0, 0, 3, 0.0, 0.0, 0.0
147, amino acid , 0, 2, 1, 0.0, 0.0, 0.0
148, animals , 0, 1, 4, 0.0, 0.0, 0.0
149, rna , 0, 0, 18, 0.0, 0.0, 0.0
150, methods , 0, 0, 8, 0.0, 0.0, 0.0
151, homology , 0, 0, 1, 0.0, 0.0, 0.0
152, hominidae , 0, 1, 1, 0.0, 0.0, 0.0
153, mammals , 0, 1, 8, 0.0, 0.0, 0.0
154, likelihood , 0, 0, 1, 0.0, 0.0, 0.0
155, inference , 0, 0, 5, 0.0, 0.0, 0.0
156, software , 1, 0, 4, 1.0, 0.2, 0.33333333333333337
157, databases , 0, 0, 1, 0.0, 0.0, 0.0
158, programming , 0, 0, 1, 0.0, 0.0, 0.0
159, rats , 0, 0, 3, 0.0, 0.0, 0.0
160, rodents , 1, 0, 1, 1.0, 0.5, 0.6666666666666666
161, protein networks , 0, 3, 3, 0.0, 0.0, 0.0
162, quaternary structure , 0, 0, 1, 0.0, 0.0, 0.0
163, ppi review , 0, 0, 2, 0.0, 0.0, 0.0
164, ppi evolution , 0, 0, 1, 0.0, 0.0, 0.0
165, classics , 0, 0, 2, 0.0, 0.0, 0.0
166, st yr report , 0, 2, 2, 0.0, 0.0, 0.0
167, sequence alignment , 0, 2, 3, 0.0, 0.0, 0.0
168, interface properties , 0, 1, 1, 0.0, 0.0, 0.0
169, modelling interactions , 0, 1, 1, 0.0, 0.0, 0.0
170, snps , 0, 0, 4, 0.0, 0.0, 0.0
171, scale free , 0, 0, 4, 0.0, 0.0, 0.0
172, structures , 0, 0, 1, 0.0, 0.0, 0.0
173, general rna , 0, 0, 2, 0.0, 0.0, 0.0
174, analysis , 0, 0, 12, 0.0, 0.0, 0.0
175, phylogenetics , 0, 0, 2, 0.0, 0.0, 0.0
176, reviews , 0, 0, 2, 0.0, 0.0, 0.0
177, molecular , 0, 0, 6, 0.0, 0.0, 0.0
178, mirna , 0, 0, 4, 0.0, 0.0, 0.0
179, structure alignment , 0, 0, 1, 0.0, 0.0, 0.0
180, secondary structure , 0, 0, 5, 0.0, 0.0, 0.0
181, protein folding , 0, 0, 2, 0.0, 0.0, 0.0
182, structural genomics , 0, 0, 1, 0.0, 0.0, 0.0
183, computational biology , 0, 0, 2, 0.0, 0.0, 0.0
184, ncrna , 0, 0, 7, 0.0, 0.0, 0.0
185, classification , 0, 0, 4, 0.0, 0.0, 0.0
186, structure , 0, 0, 18, 0.0, 0.0, 0.0
187, biophysics , 0, 0, 1, 0.0, 0.0, 0.0
188, structure prediction , 0, 0, 3, 0.0, 0.0, 0.0
189, statistical potentials , 0, 0, 1, 0.0, 0.0, 0.0
190, genes , 0, 1, 1, 0.0, 0.0, 0.0
191, views , 0, 0, 1, 0.0, 0.0, 0.0
192, protein interactions , 0, 1, 2, 0.0, 0.0, 0.0
193, disease , 2, 0, 4, 1.0, 0.3333333333333333, 0.5
194, drug , 0, 1, 1, 0.0, 0.0, 0.0
195, stem cells , 0, 1, 1, 0.0, 0.0, 0.0
196, net paper , 0, 0, 2, 0.0, 0.0, 0.0
197, network motif , 0, 0, 5, 0.0, 0.0, 0.0
198, memory , 0, 0, 3, 0.0, 0.0, 0.0
199, basal ganglia , 0, 1, 4, 0.0, 0.0, 0.0
200, explore exploit , 0, 0, 2, 0.0, 0.0, 0.0
201, reinforcement learning , 0, 0, 8, 0.0, 0.0, 0.0
202, striatum , 0, 0, 4, 0.0, 0.0, 0.0
203, prefrontal cortex , 0, 3, 4, 0.0, 0.0, 0.0
204, information , 0, 0, 5, 0.0, 0.0, 0.0
205, internet , 0, 1, 3, 0.0, 0.0, 0.0
206, comunication , 0, 0, 1, 0.0, 0.0, 0.0
207, wikipedia , 1, 0, 0, 1.0, 1.0, 1.0
208, article , 0, 0, 2, 0.0, 0.0, 0.0
209, wiki , 1, 0, 0, 1.0, 1.0, 1.0
210, comparison , 0, 0, 3, 0.0, 0.0, 0.0
211, incentives , 0, 1, 2, 0.0, 0.0, 0.0
212, collaborative communities , 0, 0, 1, 0.0, 0.0, 0.0
213, science , 0, 0, 4, 0.0, 0.0, 0.0
214, informatica , 0, 0, 1, 0.0, 0.0, 0.0
215, research , 0, 1, 2, 0.0, 0.0, 0.0
216, nature , 0, 0, 2, 0.0, 0.0, 0.0
217, quality , 0, 0, 2, 0.0, 0.0, 0.0
218, sociology , 0, 0, 3, 0.0, 0.0, 0.0
219, quantifying , 0, 0, 1, 0.0, 0.0, 0.0
220, cell , 0, 0, 5, 0.0, 0.0, 0.0
221, auto correlation , 0, 0, 1, 0.0, 0.0, 0.0
222, community , 0, 0, 4, 0.0, 0.0, 0.0
223, collaboration , 0, 0, 3, 0.0, 0.0, 0.0
224, complex network , 0, 0, 2, 0.0, 0.0, 0.0
225, k clique , 0, 0, 1, 0.0, 0.0, 0.0
226, social network , 0, 1, 2, 0.0, 0.0, 0.0
227, percolation , 0, 0, 1, 0.0, 0.0, 0.0
228, socialnetworking , 0, 0, 1, 0.0, 0.0, 0.0
229, networks dynamic , 0, 1, 1, 0.0, 0.0, 0.0
230, phone , 1, 0, 0, 1.0, 1.0, 1.0
231, cooperation , 0, 0, 2, 0.0, 0.0, 0.0
232, networktheory , 0, 0, 1, 0.0, 0.0, 0.0
233, quantitative , 0, 0, 1, 0.0, 0.0, 0.0
234, social dynamics , 0, 0, 1, 0.0, 0.0, 0.0
235, social , 0, 0, 9, 0.0, 0.0, 0.0
236, social analysis , 0, 1, 2, 0.0, 0.0, 0.0
237, taggingpres , 0, 0, 1, 0.0, 0.0, 0.0
238, scientific , 0, 0, 2, 0.0, 0.0, 0.0
239, generations , 0, 0, 1, 0.0, 0.0, 0.0
240, swarm , 0, 0, 1, 0.0, 0.0, 0.0
241, sociophysics , 0, 0, 1, 0.0, 0.0, 0.0
242, cultural evolution , 0, 0, 2, 0.0, 0.0, 0.0
243, group , 0, 0, 1, 0.0, 0.0, 0.0
244, social structure , 0, 0, 1, 0.0, 0.0, 0.0
245, bottlenecks , 0, 0, 1, 0.0, 0.0, 0.0
246, phenotypic , 0, 0, 1, 0.0, 0.0, 0.0
247, on , 0, 0, 1, 0.0, 0.0, 0.0
248, ancient , 0, 0, 1, 0.0, 0.0, 0.0
249, complex , 0, 0, 8, 0.0, 0.0, 0.0
250, evolving , 0, 0, 1, 0.0, 0.0, 0.0
251, biological model , 0, 0, 2, 0.0, 0.0, 0.0
252, modelling , 0, 1, 4, 0.0, 0.0, 0.0
253, systems , 0, 0, 8, 0.0, 0.0, 0.0
254, emergence , 0, 0, 2, 0.0, 0.0, 0.0
255, real data , 0, 0, 1, 0.0, 0.0, 0.0
256, nowak , 0, 0, 2, 0.0, 0.0, 0.0
257, verb , 0, 0, 1, 0.0, 0.0, 0.0
258, math , 0, 0, 6, 0.0, 0.0, 0.0
259, frequency , 0, 2, 1, 0.0, 0.0, 0.0
260, chomsky , 0, 0, 1, 0.0, 0.0, 0.0
261, regulation , 0, 1, 18, 0.0, 0.0, 0.0
262, promoter , 0, 0, 4, 0.0, 0.0, 0.0
263, perturbed , 0, 0, 1, 0.0, 0.0, 0.0
264, protein , 0, 2, 20, 0.0, 0.0, 0.0
265, metabolic , 0, 2, 3, 0.0, 0.0, 0.0
266, interaction , 0, 0, 12, 0.0, 0.0, 0.0
267, biology , 0, 0, 13, 0.0, 0.0, 0.0
268, integration , 0, 0, 4, 0.0, 0.0, 0.0
269, gene , 0, 0, 26, 0.0, 0.0, 0.0
270, stochastic , 0, 0, 6, 0.0, 0.0, 0.0
271, connotea , 0, 0, 1, 0.0, 0.0, 0.0
272, society , 0, 0, 3, 0.0, 0.0, 0.0
273, nature publishing group , 0, 2, 1, 0.0, 0.0, 0.0
274, social software , 0, 2, 2, 0.0, 0.0, 0.0
275, cmc , 0, 0, 1, 0.0, 0.0, 0.0
276, digital divide , 0, 0, 1, 0.0, 0.0, 0.0
277, identity , 0, 0, 1, 0.0, 0.0, 0.0
278, social interaction , 0, 0, 1, 0.0, 0.0, 0.0
279, online behavior , 0, 2, 1, 0.0, 0.0, 0.0
280, virtual , 0, 0, 1, 0.0, 0.0, 0.0
281, social capital , 0, 0, 1, 0.0, 0.0, 0.0
282, internet surveys , 0, 0, 1, 0.0, 0.0, 0.0
283, haptic , 1, 0, 0, 1.0, 1.0, 1.0
284, visual , 1, 0, 3, 1.0, 0.25, 0.4
285, proprioceptive , 0, 1, 1, 0.0, 0.0, 0.0
286, optimal , 0, 0, 1, 0.0, 0.0, 0.0
287, motor , 0, 0, 2, 0.0, 0.0, 0.0
288, sensorimotor , 0, 1, 1, 0.0, 0.0, 0.0
289, transcriptome , 0, 0, 8, 0.0, 0.0, 0.0
290, tfbs , 0, 0, 4, 0.0, 0.0, 0.0
291, over representation , 0, 0, 1, 0.0, 0.0, 0.0
292, annotation , 0, 0, 4, 0.0, 0.0, 0.0
293, inflammation , 0, 1, 1, 0.0, 0.0, 0.0
294, breast , 0, 0, 1, 0.0, 0.0, 0.0
295, cancer , 1, 0, 1, 1.0, 0.5, 0.6666666666666666
296, survival , 0, 0, 1, 0.0, 0.0, 0.0
297, combinatorics , 0, 0, 1, 0.0, 0.0, 0.0
298, applied math , 0, 0, 3, 0.0, 0.0, 0.0
299, genome variation , 0, 1, 5, 0.0, 0.0, 0.0
300, evolutionary genomics , 0, 0, 6, 0.0, 0.0, 0.0
301, genotype to phenotype , 0, 0, 5, 0.0, 0.0, 0.0
302, copy number , 0, 1, 2, 0.0, 0.0, 0.0
303, evo devo , 0, 0, 3, 0.0, 0.0, 0.0
304, informatics , 0, 0, 7, 0.0, 0.0, 0.0
305, nat selection tests , 0, 2, 1, 0.0, 0.0, 0.0
306, modeling and simulation , 0, 0, 3, 0.0, 0.0, 0.0
307, whole genomic , 0, 0, 4, 0.0, 0.0, 0.0
308, evolutionary proteomics , 0, 1, 3, 0.0, 0.0, 0.0
309, evolvability , 0, 0, 3, 0.0, 0.0, 0.0
310, gene gene , 0, 0, 1, 0.0, 0.0, 0.0
311, diseaseomics , 0, 0, 1, 0.0, 0.0, 0.0
312, heredity , 0, 0, 1, 0.0, 0.0, 0.0
313, orthologs paralogs , 0, 5, 1, 0.0, 0.0, 0.0
314, molecular signaling , 0, 1, 3, 0.0, 0.0, 0.0
315, molecular general , 0, 0, 2, 0.0, 0.0, 0.0
316, ecophysiology , 0, 0, 1, 0.0, 0.0, 0.0
317, adaptive systems , 0, 0, 3, 0.0, 0.0, 0.0
318, morphogenesis , 0, 0, 3, 0.0, 0.0, 0.0
319, anthropometry , 0, 0, 1, 0.0, 0.0, 0.0
320, evolution of intelligence , 0, 0, 1, 0.0, 0.0, 0.0
321, pop gen , 0, 0, 1, 0.0, 0.0, 0.0
322, evo computation , 0, 0, 3, 0.0, 0.0, 0.0
323, animal model , 0, 0, 1, 0.0, 0.0, 0.0
324, biological inspired modeling , 0, 4, 1, 0.0, 0.0, 0.0
325, bistability , 0, 0, 2, 0.0, 0.0, 0.0
326, homeotic theory , 0, 3, 1, 0.0, 0.0, 0.0
327, regulatory cascades , 0, 1, 3, 0.0, 0.0, 0.0
328, genome structure , 0, 1, 1, 0.0, 0.0, 0.0
329, brain anatomy , 0, 1, 1, 0.0, 0.0, 0.0
330, neuro tech , 0, 0, 1, 0.0, 0.0, 0.0
331, neuro connectivity , 0, 0, 1, 0.0, 0.0, 0.0
332, graph theory , 0, 0, 2, 0.0, 0.0, 0.0
333, cog neuro , 0, 0, 1, 0.0, 0.0, 0.0
334, perception , 0, 1, 2, 0.0, 0.0, 0.0
335, sensory systems , 0, 0, 1, 0.0, 0.0, 0.0
336, multisensory integration , 0, 0, 1, 0.0, 0.0, 0.0
337, time oriented science , 0, 1, 1, 0.0, 0.0, 0.0
338, basalganglia , 0, 0, 2, 0.0, 0.0, 0.0
339, striatothalamocortical , 0, 0, 1, 0.0, 0.0, 0.0
340, reversal , 0, 0, 1, 0.0, 0.0, 0.0
341, dlpfc , 0, 0, 1, 0.0, 0.0, 0.0
342, graphs , 0, 0, 8, 0.0, 0.0, 0.0
343, coherence , 0, 0, 1, 0.0, 0.0, 0.0
344, lfp , 0, 0, 1, 0.0, 0.0, 0.0
345, lip , 0, 0, 3, 0.0, 0.0, 0.0
346, mt , 1, 0, 0, 1.0, 1.0, 1.0
347, attention , 0, 0, 5, 0.0, 0.0, 0.0
348, inhibition , 0, 0, 1, 0.0, 0.0, 0.0
349, vta , 0, 0, 1, 0.0, 0.0, 0.0
350, snc , 0, 0, 1, 0.0, 0.0, 0.0
351, habenula , 0, 0, 1, 0.0, 0.0, 0.0
352, prediction , 0, 0, 14, 0.0, 0.0, 0.0
353, monkey , 0, 1, 8, 0.0, 0.0, 0.0
354, eligibilitytrace , 0, 0, 1, 0.0, 0.0, 0.0
355, td model , 1, 0, 1, 1.0, 0.5, 0.6666666666666666
356, dopamine , 0, 1, 5, 0.0, 0.0, 0.0
357, reinforcementlearning , 0, 0, 4, 0.0, 0.0, 0.0
358, reward , 0, 0, 9, 0.0, 0.0, 0.0
359, omnibus , 0, 0, 1, 0.0, 0.0, 0.0
360, combination , 0, 0, 1, 0.0, 0.0, 0.0
361, amygdala , 1, 0, 2, 1.0, 0.3333333333333333, 0.5
362, ambiguity , 1, 0, 1, 1.0, 0.5, 0.6666666666666666
363, uncertainty , 1, 0, 1, 1.0, 0.5, 0.6666666666666666
364, aversive , 0, 0, 1, 0.0, 0.0, 0.0
365, reinforcement , 0, 0, 4, 0.0, 0.0, 0.0
366, punishment , 0, 0, 1, 0.0, 0.0, 0.0
367, airpuff , 0, 0, 1, 0.0, 0.0, 0.0
368, ventralstriatum , 0, 0, 1, 0.0, 0.0, 0.0
369, neuroanatomy , 0, 0, 3, 0.0, 0.0, 0.0
370, decisionmaking , 0, 0, 5, 0.0, 0.0, 0.0
371, eyemovements , 0, 0, 1, 0.0, 0.0, 0.0
372, estimation , 0, 0, 1, 0.0, 0.0, 0.0
373, cuecombination , 0, 0, 1, 0.0, 0.0, 0.0
374, psychophysics , 0, 0, 1, 0.0, 0.0, 0.0
375, mle , 0, 0, 1, 0.0, 0.0, 0.0
376, z paper strainer , 0, 4, 1, 0.0, 0.0, 0.0
377, assembly , 0, 0, 2, 0.0, 0.0, 0.0
378, bacteria , 1, 0, 2, 1.0, 0.3333333333333333, 0.5
379, x bioinf software , 0, 3, 1, 0.0, 0.0, 0.0
380, a exam , 0, 0, 2, 0.0, 0.0, 0.0
381, neurophysiology , 0, 0, 8, 0.0, 0.0, 0.0
382, prefrontal , 0, 0, 3, 0.0, 0.0, 0.0
383, fef , 1, 5, 0, 0.16666666666666666, 1.0, 0.2857142857142857
384, discounting , 0, 0, 1, 0.0, 0.0, 0.0
385, choicebehavior , 0, 0, 1, 0.0, 0.0, 0.0
386, neuroeconomics , 0, 0, 5, 0.0, 0.0, 0.0
387, fmri , 0, 0, 4, 0.0, 0.0, 0.0
388, neuroimaging , 0, 0, 2, 0.0, 0.0, 0.0
389, sleep , 1, 0, 0, 1.0, 1.0, 1.0
390, electrophysiology , 0, 0, 3, 0.0, 0.0, 0.0
391, hippocampus , 0, 0, 1, 0.0, 0.0, 0.0
392, classical conditioning , 0, 0, 1, 0.0, 0.0, 0.0
393, vision , 0, 1, 3, 0.0, 0.0, 0.0
394, implicit , 0, 0, 1, 0.0, 0.0, 0.0
395, ventral striatum , 0, 1, 1, 0.0, 0.0, 0.0
396, pg , 0, 0, 1, 0.0, 0.0, 0.0
397, twophoton , 0, 0, 1, 0.0, 0.0, 0.0
398, optical imaging , 0, 0, 1, 0.0, 0.0, 0.0
399, localcircuit , 0, 0, 1, 0.0, 0.0, 0.0
400, francesca , 0, 0, 1, 0.0, 0.0, 0.0
401, publishing , 0, 0, 1, 0.0, 0.0, 0.0
402, xml , 0, 0, 1, 0.0, 0.0, 0.0
403, web , 0, 1, 3, 0.0, 0.0, 0.0
404, neural , 0, 0, 2, 0.0, 0.0, 0.0
405, data , 0, 0, 4, 0.0, 0.0, 0.0
406, neuralnetwork , 0, 0, 1, 0.0, 0.0, 0.0
407, yigal , 0, 0, 2, 0.0, 0.0, 0.0
408, kristina , 0, 0, 5, 0.0, 0.0, 0.0
409, joo seuk , 0, 2, 3, 0.0, 0.0, 0.0
410, errorbars , 0, 0, 1, 0.0, 0.0, 0.0
411, bob , 0, 0, 1, 0.0, 0.0, 0.0
412, visionlab , 0, 0, 1, 0.0, 0.0, 0.0
413, heather , 0, 0, 4, 0.0, 0.0, 0.0
414, arash , 0, 0, 2, 0.0, 0.0, 0.0
415, oscillations , 0, 0, 1, 0.0, 0.0, 0.0
416, rate code , 0, 0, 1, 0.0, 0.0, 0.0
417, jessica , 0, 0, 2, 0.0, 0.0, 0.0
418, gestures , 0, 0, 1, 0.0, 0.0, 0.0
419, visual memory , 0, 0, 1, 0.0, 0.0, 0.0
420, binding , 0, 0, 8, 0.0, 0.0, 0.0
421, phd , 0, 0, 5, 0.0, 0.0, 0.0
422, validation , 0, 1, 1, 0.0, 0.0, 0.0
423, classic , 0, 0, 4, 0.0, 0.0, 0.0
424, gene regulation , 0, 1, 9, 0.0, 0.0, 0.0
425, block , 0, 0, 2, 0.0, 0.0, 0.0
426, embl , 0, 1, 2, 0.0, 0.0, 0.0
427, formats , 0, 0, 1, 0.0, 0.0, 0.0
428, experimental , 0, 1, 4, 0.0, 0.0, 0.0
429, microrna , 1, 9, 4, 0.1, 0.2, 0.13333333333333333
430, target , 0, 1, 2, 0.0, 0.0, 0.0
431, secondary , 0, 0, 8, 0.0, 0.0, 0.0
432, scfg , 0, 0, 1, 0.0, 0.0, 0.0
433, x ray , 0, 0, 1, 0.0, 0.0, 0.0
434, crystallography , 0, 0, 1, 0.0, 0.0, 0.0
435, ab initio , 0, 0, 1, 0.0, 0.0, 0.0
436, star , 0, 0, 1, 0.0, 0.0, 0.0
437, nmr , 0, 0, 1, 0.0, 0.0, 0.0
438, tiling , 0, 0, 1, 0.0, 0.0, 0.0
439, noncoding , 0, 0, 5, 0.0, 0.0, 0.0
440, mouse , 0, 0, 4, 0.0, 0.0, 0.0
441, mutual , 0, 1, 1, 0.0, 0.0, 0.0
442, d , 0, 2, 2, 0.0, 0.0, 0.0
443, factor , 0, 0, 3, 0.0, 0.0, 0.0
444, pirna , 0, 2, 1, 0.0, 0.0, 0.0
445, blog , 1, 0, 1, 1.0, 0.5, 0.6666666666666666
446, newmedia , 0, 0, 1, 0.0, 0.0, 0.0
447, image , 0, 1, 1, 0.0, 0.0, 0.0
448, ethnography , 0, 0, 1, 0.0, 0.0, 0.0
449, hcm , 0, 0, 1, 0.0, 0.0, 0.0
